run_number,root_file,tdaq_start_local,tdaq_end_local,tdaq_elapsed_s,tdaq_entries,scaler_branch,scaler_wraps,status,match_quality,timepix_measurement_range,timepix_count,timepix_start_local,timepix_end_local,overlap_measurement_range,overlap_count,nearest_only_count
1786885113,/Users/berare/BL4S/TDAQ_stateofArt/1786885113.root,2026-08-16T14:58:33+02:00,2026-08-16T15:04:53+02:00,380.569000,30476,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786887458,/Users/berare/BL4S/TDAQ_stateofArt/1786887458.root,2026-08-16T15:37:38+02:00,2026-08-16T15:45:12+02:00,454.359000,35072,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786890116,/Users/berare/BL4S/TDAQ_stateofArt/1786890116.root,2026-08-16T16:21:56+02:00,2026-08-16T16:31:00+02:00,544.458000,32212,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786891010,/Users/berare/BL4S/TDAQ_stateofArt/1786891010.root,2026-08-16T16:36:50+02:00,2026-08-16T16:46:39+02:00,589.121000,33970,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786891837,/Users/berare/BL4S/TDAQ_stateofArt/1786891837.root,2026-08-16T16:50:37+02:00,2026-08-16T18:14:49+02:00,5052.810000,45998,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1786892766,/Users/berare/BL4S/TDAQ_stateofArt/1786892766.root,2026-08-16T17:06:06+02:00,2026-08-16T17:13:53+02:00,467.148000,33117,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786893316,/Users/berare/BL4S/TDAQ_stateofArt/1786893316.root,2026-08-16T17:15:16+02:00,2026-08-16T17:22:26+02:00,430.489000,30446,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786894793,/Users/berare/BL4S/TDAQ_stateofArt/1786894793.root,2026-08-16T17:39:53+02:00,2026-08-16T17:51:49+02:00,716.084000,49257,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786895892,/Users/berare/BL4S/TDAQ_stateofArt/1786895892.root,2026-08-16T17:58:12+02:00,2026-08-16T22:06:28+02:00,14896.400000,367090,Scaler0_ch15,3,ok,no_timepix_match,,0,,,,0,0
1786903064,/Users/berare/BL4S/TDAQ_stateofArt/1786903064.root,2026-08-16T19:57:44+02:00,2026-08-16T21:20:49+02:00,4985.020000,36740,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1786903854,/Users/berare/BL4S/TDAQ_stateofArt/1786903854.root,2026-08-16T20:10:54+02:00,2026-08-16T20:27:28+02:00,994.072000,57072,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786905364,/Users/berare/BL4S/TDAQ_stateofArt/1786905364.root,2026-08-16T20:36:04+02:00,2026-08-16T20:43:12+02:00,428.629000,14669,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786906157,/Users/berare/BL4S/TDAQ_stateofArt/1786906157.root,2026-08-16T20:49:17+02:00,2026-08-16T23:19:26+02:00,9009.070000,52821,Scaler0_ch15,2,ok,no_timepix_match,,0,,,,0,0
1786906692,/Users/berare/BL4S/TDAQ_stateofArt/1786906692.root,2026-08-16T20:58:12+02:00,2026-08-16T21:02:59+02:00,287.218000,37615,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786907349,/Users/berare/BL4S/TDAQ_stateofArt/1786907349.root,2026-08-16T21:09:09+02:00,2026-08-16T21:11:20+02:00,131.729000,592,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786907647,/Users/berare/BL4S/TDAQ_stateofArt/1786907647.root,2026-08-16T21:14:07+02:00,2026-08-16T22:34:43+02:00,4836.380000,70097,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1786908302,/Users/berare/BL4S/TDAQ_stateofArt/1786908302.root,2026-08-16T21:25:02+02:00,2026-08-16T23:57:33+02:00,9151.200000,72676,Scaler0_ch15,2,ok,no_timepix_match,,0,,,,0,0
1786914869,/Users/berare/BL4S/TDAQ_stateofArt/1786914869.root,2026-08-16T23:14:29+02:00,2026-08-18T06:24:30+02:00,112201.000000,2011309,Scaler0_ch15,26,ok,no_timepix_match,,0,,,,0,0
1786960293,/Users/berare/BL4S/TDAQ_stateofArt/1786960293.root,2026-08-17T11:51:33+02:00,2026-08-17T13:17:38+02:00,5165.710000,47087,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1786961253,/Users/berare/BL4S/TDAQ_stateofArt/1786961253.root,2026-08-17T12:07:33+02:00,2026-08-17T18:55:20+02:00,24467.600000,204653,Scaler0_ch15,5,ok,no_timepix_match,,0,,,,0,0
1786964403,/Users/berare/BL4S/TDAQ_stateofArt/1786964403.root,2026-08-17T13:00:03+02:00,2026-08-17T13:38:03+02:00,2280.570000,111836,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1786984450,/Users/berare/BL4S/TDAQ_stateofArt/1786984450.root,2026-08-17T18:34:10+02:00,2026-08-17T18:34:10+02:00,0.000000,0,Scaler0_ch15,0,empty_tree,no_timepix_match,,0,,,,0,0
1786984559,/Users/berare/BL4S/TDAQ_stateofArt/1786984559.root,2026-08-17T18:35:59+02:00,2026-08-17T22:44:54+02:00,14935.600000,311189,Scaler0_ch15,3,ok,no_timepix_match,,0,,,,0,0
1787004129,/Users/berare/BL4S/TDAQ_stateofArt/1787004129.root,2026-08-18T00:02:09+02:00,2026-08-19T02:44:49+02:00,96160.400000,1539159,Scaler0_ch15,22,ok,no_timepix_match,,0,,,,0,0
1787045879,/Users/berare/BL4S/TDAQ_stateofArt/1787045879.root,2026-08-18T11:37:59+02:00,2026-08-18T13:08:40+02:00,5441.970000,50507,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1787049075,/Users/berare/BL4S/TDAQ_stateofArt/1787049075.root,2026-08-18T12:31:15+02:00,2026-08-18T17:22:06+02:00,17451.200000,274068,Scaler0_ch15,4,ok,overlap,0-2,2,2026-08-18T14:01:38+02:00,2026-08-18T14:08:55+02:00,0-2,2,0
1787058277,/Users/berare/BL4S/TDAQ_stateofArt/1787058277.root,2026-08-18T15:04:37+02:00,2026-08-18T23:13:50+02:00,29353.400000,744709,Scaler0_ch15,6,ok,overlap,3-8,6,2026-08-18T16:18:14+02:00,2026-08-18T21:17:53+02:00,3-8,6,0
1787081424,/Users/berare/BL4S/TDAQ_stateofArt/1787081424.root,2026-08-18T21:30:24+02:00,2026-08-18T23:04:59+02:00,5675.450000,69157,Scaler0_ch15,1,ok,overlap,9-23,15,2026-08-18T21:30:20+02:00,2026-08-18T21:45:23+02:00,9-23,15,0
1787088489,/Users/berare/BL4S/TDAQ_stateofArt/1787088489.root,2026-08-18T23:28:09+02:00,2026-08-18T23:28:54+02:00,45.068500,1203,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787088562,/Users/berare/BL4S/TDAQ_stateofArt/1787088562.root,2026-08-18T23:29:22+02:00,2026-08-18T23:30:49+02:00,87.631400,3637,Scaler0_ch15,0,ok,overlap,24-28,5,2026-08-18T23:28:59+02:00,2026-08-18T23:29:52+02:00,24-28,5,0
1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,2026-08-18T23:30:55+02:00,2026-08-19T21:12:50+02:00,78115.400000,1482805,Scaler0_ch15,18,ok,overlap,29-629,601,2026-08-18T23:30:21+02:00,2026-08-19T08:05:26+02:00,29-629,601,0
1787131445,/Users/berare/BL4S/TDAQ_stateofArt/1787131445.root,2026-08-19T11:24:05+02:00,2026-08-19T11:24:05+02:00,0.000000,0,Scaler0_ch15,0,empty_tree,no_timepix_match,,0,,,,0,0
1787131594,/Users/berare/BL4S/TDAQ_stateofArt/1787131594.root,2026-08-19T11:26:34+02:00,2026-08-19T11:26:34+02:00,0.000000,0,Scaler0_ch15,0,empty_tree,no_timepix_match,,0,,,,0,0
1787131925,/Users/berare/BL4S/TDAQ_stateofArt/1787131925.root,2026-08-19T11:32:05+02:00,2026-08-20T00:44:53+02:00,47568.400000,480878,Scaler0_ch15,11,ok,overlap,630-755,126,2026-08-19T11:31:41+02:00,2026-08-19T14:28:31+02:00,630-755,126,0
1787140923,/Users/berare/BL4S/TDAQ_stateofArt/1787140923.root,2026-08-19T14:02:03+02:00,2026-08-19T14:06:17+02:00,254.737000,14021,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787143118,/Users/berare/BL4S/TDAQ_stateofArt/1787143118.root,2026-08-19T14:38:38+02:00,2026-08-19T14:38:38+02:00,0.000000,0,Scaler0_ch15,0,empty_tree,no_timepix_match,,0,,,,0,0
1787143237,/Users/berare/BL4S/TDAQ_stateofArt/1787143237.root,2026-08-19T14:40:37+02:00,2026-08-20T09:11:51+02:00,66674.600000,1334354,Scaler0_ch15,15,ok,overlap,756-1172,417,2026-08-19T14:38:33+02:00,2026-08-19T21:19:02+02:00,756-1172,417,0
1787168532,/Users/berare/BL4S/TDAQ_stateofArt/1787168532.root,2026-08-19T21:42:12+02:00,2026-08-20T03:24:56+02:00,20564.000000,210780,Scaler0_ch15,4,ok,overlap,1173-1219,47,2026-08-19T21:39:33+02:00,2026-08-19T22:28:02+02:00,1173-1219,47,0
1787172822,/Users/berare/BL4S/TDAQ_stateofArt/1787172822.root,2026-08-19T22:53:42+02:00,2026-08-21T16:56:43+02:00,151381.000000,2506014,Scaler0_ch15,35,ok,overlap,1220-1313,94,2026-08-19T22:53:37+02:00,2026-08-20T00:29:29+02:00,1220-1313,94,0
1787222700,/Users/berare/BL4S/TDAQ_stateofArt/1787222700.root,2026-08-20T12:45:00+02:00,2026-08-20T23:01:08+02:00,36968.000000,626530,Scaler0_ch15,8,ok,no_timepix_match,,0,,,,0,0
1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,2026-08-20T18:33:27+02:00,2026-08-21T08:42:11+02:00,50924.000000,884719,Scaler0_ch15,11,ok,overlap,1314-1413,100,2026-08-20T20:21:40+02:00,2026-08-20T22:03:40+02:00,1314-1413,100,0
1787260664,/Users/berare/BL4S/TDAQ_stateofArt/1787260664.root,2026-08-20T23:17:44+02:00,2026-08-20T23:22:01+02:00,257.366000,18870,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787261776,/Users/berare/BL4S/TDAQ_stateofArt/1787261776.root,2026-08-20T23:36:16+02:00,2026-08-20T23:57:36+02:00,1280.420000,89929,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787263128,/Users/berare/BL4S/TDAQ_stateofArt/1787263128.root,2026-08-20T23:58:48+02:00,2026-08-20T23:59:51+02:00,63.785900,5586,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787263563,/Users/berare/BL4S/TDAQ_stateofArt/1787263563.root,2026-08-21T00:06:03+02:00,2026-08-21T00:09:22+02:00,199.407000,15038,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787264255,/Users/berare/BL4S/TDAQ_stateofArt/1787264255.root,2026-08-21T00:17:35+02:00,2026-08-21T00:28:58+02:00,683.576000,47991,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787265010,/Users/berare/BL4S/TDAQ_stateofArt/1787265010.root,2026-08-21T00:30:10+02:00,2026-08-21T01:52:19+02:00,4929.040000,45387,Scaler0_ch15,1,ok,no_timepix_match,,0,,,,0,0
1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,2026-08-21T01:39:51+02:00,2026-08-22T16:59:46+02:00,141595.000000,2010193,Scaler0_ch15,32,ok,overlap,1414-1941,488,2026-08-21T01:39:48+02:00,2026-08-21T13:01:46+02:00,1414-1941,488,0
1787306041,/Users/berare/BL4S/TDAQ_stateofArt/1787306041.root,2026-08-21T11:54:01+02:00,2026-08-21T12:24:48+02:00,1847.660000,33242,Scaler0_ch15,0,ok,overlap,1874-1905,32,2026-08-21T11:51:40+02:00,2026-08-21T12:13:37+02:00,1874-1905,32,0
1787309286,/Users/berare/BL4S/TDAQ_stateofArt/1787309286.root,2026-08-21T12:48:06+02:00,2026-08-21T12:54:33+02:00,387.747000,2292,Scaler0_ch15,0,ok,overlap,1927-1934,8,2026-08-21T12:46:09+02:00,2026-08-21T12:53:51+02:00,1927-1934,8,0
1787310257,/Users/berare/BL4S/TDAQ_stateofArt/1787310257.root,2026-08-21T13:04:17+02:00,2026-08-21T13:05:21+02:00,64.854300,2464,Scaler0_ch15,0,ok,overlap,1942-1947,6,2026-08-21T13:01:57+02:00,2026-08-21T13:07:32+02:00,1942-1947,6,0
1787310616,/Users/berare/BL4S/TDAQ_stateofArt/1787310616.root,2026-08-21T13:10:16+02:00,2026-08-21T16:29:01+02:00,11925.100000,106424,Scaler0_ch15,2,ok,overlap,1948-2047,100,2026-08-21T13:08:16+02:00,2026-08-21T14:05:51+02:00,1948-2047,100,0
1787316998,/Users/berare/BL4S/TDAQ_stateofArt/1787316998.root,2026-08-21T14:56:38+02:00,2026-08-21T19:23:27+02:00,16009.300000,231602,Scaler0_ch15,3,ok,overlap,2048-2186,139,2026-08-21T14:53:38+02:00,2026-08-21T17:01:59+02:00,2048-2186,139,0
1787325562,/Users/berare/BL4S/TDAQ_stateofArt/1787325562.root,2026-08-21T17:19:22+02:00,2026-08-22T08:59:29+02:00,56407.900000,1014948,Scaler0_ch15,13,ok,overlap,2187-2512,319,2026-08-21T17:16:45+02:00,2026-08-21T22:37:20+02:00,2187-2512,319,0
1787344449,/Users/berare/BL4S/TDAQ_stateofArt/1787344449.root,2026-08-21T22:34:09+02:00,2026-08-21T22:37:19+02:00,190.624000,11631,Scaler0_ch15,0,ok,overlap,2495-2501,7,2026-08-21T22:31:19+02:00,2026-08-21T22:36:57+02:00,2495-2501,7,0
1787345503,/Users/berare/BL4S/TDAQ_stateofArt/1787345503.root,2026-08-21T22:51:43+02:00,2026-08-21T23:08:37+02:00,1014.900000,53236,Scaler0_ch15,0,ok,overlap,2513-2529,17,2026-08-21T22:48:48+02:00,2026-08-21T23:06:43+02:00,2513-2529,17,0
1787346586,/Users/berare/BL4S/TDAQ_stateofArt/1787346586.root,2026-08-21T23:09:46+02:00,2026-08-23T02:21:06+02:00,97880.900000,1079724,Scaler0_ch15,22,ok,overlap,2530-2753,224,2026-08-21T23:07:09+02:00,2026-08-22T02:55:30+02:00,2530-2753,224,0
1787368460,/Users/berare/BL4S/TDAQ_stateofArt/1787368460.root,2026-08-22T05:14:20+02:00,2026-08-22T20:45:05+02:00,55845.700000,610399,Scaler0_ch15,13,ok,overlap,2754-2770,17,2026-08-22T10:06:00+02:00,,2754-2770,17,0
1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,2026-08-22T10:25:58+02:00,2026-08-22T12:07:37+02:00,6099.340000,61340,Scaler0_ch15,1,ok,overlap,2771-2826,56,2026-08-22T10:23:21+02:00,2026-08-22T11:20:03+02:00,2771-2826,56,0
1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,2026-08-22T11:22:43+02:00,2026-08-22T21:31:27+02:00,36524.900000,402046,Scaler0_ch15,8,ok,overlap,2827-3214,293,2026-08-22T11:20:29+02:00,2026-08-22T17:58:48+02:00,2827-3214,293,0
1787406968,/Users/berare/BL4S/TDAQ_stateofArt/1787406968.root,2026-08-22T15:56:08+02:00,2026-08-22T15:56:32+02:00,24.157400,1246,Scaler0_ch15,0,ok,overlap,3092-3096,5,2026-08-22T15:53:30+02:00,2026-08-22T15:56:32+02:00,3092-3096,5,0
1787407228,/Users/berare/BL4S/TDAQ_stateofArt/1787407228.root,2026-08-22T16:00:28+02:00,2026-08-22T16:06:28+02:00,360.540000,3,Scaler0_ch15,0,ok,overlap,3097-3103,7,2026-08-22T15:58:36+02:00,,3097-3103,7,0
1787407678,/Users/berare/BL4S/TDAQ_stateofArt/1787407678.root,2026-08-22T16:07:58+02:00,2026-08-22T16:12:21+02:00,263.735000,1633,Scaler0_ch15,0,ok,overlap,3104-3108,5,2026-08-22T16:05:45+02:00,2026-08-22T16:10:20+02:00,3104-3108,5,0
1787407961,/Users/berare/BL4S/TDAQ_stateofArt/1787407961.root,2026-08-22T16:12:41+02:00,2026-08-22T17:30:11+02:00,4650.160000,22034,Scaler0_ch15,1,ok,overlap,3109-3186,50,2026-08-22T16:10:51+02:00,2026-08-22T17:30:00+02:00,3109-3186,50,0
1787408396,/Users/berare/BL4S/TDAQ_stateofArt/1787408396.root,2026-08-22T16:19:56+02:00,2026-08-22T16:21:28+02:00,92.799000,7051,Scaler0_ch15,0,ok,overlap,3115-3120,6,2026-08-22T16:16:58+02:00,2026-08-22T16:22:56+02:00,3115-3120,6,0
1787408731,/Users/berare/BL4S/TDAQ_stateofArt/1787408731.root,2026-08-22T16:25:31+02:00,2026-08-22T16:31:05+02:00,334.455000,20372,Scaler0_ch15,0,ok,overlap,3121-3127,7,2026-08-22T16:23:05+02:00,2026-08-22T16:30:08+02:00,3121-3127,7,0
1787409242,/Users/berare/BL4S/TDAQ_stateofArt/1787409242.root,2026-08-22T16:34:02+02:00,2026-08-22T16:40:12+02:00,370.451000,21964,Scaler0_ch15,0,ok,overlap,3129-3136,8,2026-08-22T16:31:15+02:00,2026-08-22T16:39:15+02:00,3129-3136,8,0
1787409712,/Users/berare/BL4S/TDAQ_stateofArt/1787409712.root,2026-08-22T16:41:52+02:00,2026-08-22T16:47:24+02:00,332.158000,20382,Scaler0_ch15,0,ok,overlap,3137-3143,7,2026-08-22T16:39:25+02:00,2026-08-22T16:46:27+02:00,3137-3143,7,0
1787414494,/Users/berare/BL4S/TDAQ_stateofArt/1787414494.root,2026-08-22T18:01:34+02:00,2026-08-22T18:08:31+02:00,417.219000,25350,Scaler0_ch15,0,ok,overlap,3215-3222,8,2026-08-22T17:58:59+02:00,2026-08-22T18:07:05+02:00,3215-3222,8,0
1787414978,/Users/berare/BL4S/TDAQ_stateofArt/1787414978.root,2026-08-22T18:09:38+02:00,2026-08-22T18:12:56+02:00,198.256000,11821,Scaler0_ch15,0,ok,overlap,3223-3227,5,2026-08-22T18:07:09+02:00,2026-08-22T18:11:53+02:00,3223-3227,5,0
1787415228,/Users/berare/BL4S/TDAQ_stateofArt/1787415228.root,2026-08-22T18:13:48+02:00,2026-08-22T18:19:11+02:00,323.210000,20211,Scaler0_ch15,0,ok,overlap,3228-3233,6,2026-08-22T18:12:15+02:00,2026-08-22T18:18:14+02:00,3228-3233,6,0
1787415623,/Users/berare/BL4S/TDAQ_stateofArt/1787415623.root,2026-08-22T18:20:23+02:00,2026-08-22T19:37:52+02:00,4649.540000,22000,Scaler0_ch15,1,ok,overlap,3234-3239,6,2026-08-22T18:18:22+02:00,2026-08-22T18:24:22+02:00,3234-3239,6,0
1787416044,/Users/berare/BL4S/TDAQ_stateofArt/1787416044.root,2026-08-22T18:27:24+02:00,2026-08-22T18:33:28+02:00,364.837000,21917,Scaler0_ch15,0,ok,overlap,3240-3247,8,2026-08-22T18:24:30+02:00,2026-08-22T18:32:32+02:00,3240-3247,8,0
1787416522,/Users/berare/BL4S/TDAQ_stateofArt/1787416522.root,2026-08-22T18:35:22+02:00,2026-08-22T19:52:16+02:00,4614.590000,20209,Scaler0_ch15,1,ok,overlap,3248-3258,11,2026-08-22T18:32:39+02:00,2026-08-22T18:41:39+02:00,3248-3258,11,0
1787417290,/Users/berare/BL4S/TDAQ_stateofArt/1787417290.root,2026-08-22T18:48:10+02:00,2026-08-23T04:07:52+02:00,33582.800000,521092,Scaler0_ch15,7,ok,overlap,3259-3683,313,2026-08-22T18:46:58+02:00,2026-08-23T02:10:53+02:00,3259-3683,313,0
1787430082,/Users/berare/BL4S/TDAQ_stateofArt/1787430082.root,2026-08-22T22:21:22+02:00,2026-08-22T22:27:42+02:00,380.911000,21675,Scaler0_ch15,0,ok,overlap,3467-3474,8,2026-08-22T22:19:10+02:00,2026-08-22T22:27:15+02:00,3467-3474,8,0
1787430653,/Users/berare/BL4S/TDAQ_stateofArt/1787430653.root,2026-08-22T22:30:53+02:00,2026-08-22T22:36:22+02:00,329.370000,20229,Scaler0_ch15,0,ok,overlap,3476-3482,7,2026-08-22T22:28:21+02:00,2026-08-22T22:35:25+02:00,3476-3482,7,0
1787431119,/Users/berare/BL4S/TDAQ_stateofArt/1787431119.root,2026-08-22T22:38:39+02:00,2026-08-22T22:44:31+02:00,352.548000,21415,Scaler0_ch15,0,ok,overlap,3484-3490,7,2026-08-22T22:36:31+02:00,2026-08-22T22:43:34+02:00,3484-3490,7,0
1787431583,/Users/berare/BL4S/TDAQ_stateofArt/1787431583.root,2026-08-22T22:46:23+02:00,2026-08-22T22:52:12+02:00,349.914000,21278,Scaler0_ch15,0,ok,overlap,3491-3498,8,2026-08-22T22:43:39+02:00,2026-08-22T22:51:44+02:00,3491-3498,8,0
1787432044,/Users/berare/BL4S/TDAQ_stateofArt/1787432044.root,2026-08-22T22:54:04+02:00,2026-08-23T00:11:27+02:00,4643.970000,21178,Scaler0_ch15,1,ok,overlap,3499-3576,46,2026-08-22T22:51:49+02:00,2026-08-23T00:10:56+02:00,3499-3576,46,0
1787432452,/Users/berare/BL4S/TDAQ_stateofArt/1787432452.root,2026-08-22T23:00:52+02:00,2026-08-22T23:07:05+02:00,373.660000,21186,Scaler0_ch15,0,ok,overlap,3505-3512,8,2026-08-22T22:57:56+02:00,2026-08-22T23:05:39+02:00,3505-3512,8,0
1787432906,/Users/berare/BL4S/TDAQ_stateofArt/1787432906.root,2026-08-22T23:08:26+02:00,2026-08-22T23:14:23+02:00,357.296000,21225,Scaler0_ch15,0,ok,overlap,3513-3519,7,2026-08-22T23:06:06+02:00,2026-08-22T23:12:51+02:00,3513-3519,7,0
1787433329,/Users/berare/BL4S/TDAQ_stateofArt/1787433329.root,2026-08-22T23:15:29+02:00,2026-08-22T23:21:29+02:00,360.660000,21196,Scaler0_ch15,0,ok,overlap,3520-3527,8,2026-08-22T23:13:14+02:00,2026-08-22T23:21:01+02:00,3520-3527,8,0
1787433886,/Users/berare/BL4S/TDAQ_stateofArt/1787433886.root,2026-08-22T23:24:46+02:00,2026-08-22T23:32:02+02:00,436.958000,27184,Scaler0_ch15,0,ok,overlap,3529-3537,9,2026-08-22T23:22:25+02:00,2026-08-22T23:31:34+02:00,3529-3537,9,0
1787443166,/Users/berare/BL4S/TDAQ_stateofArt/1787443166.root,2026-08-23T01:59:26+02:00,2026-08-23T02:07:32+02:00,486.586000,1378,Scaler0_ch15,0,ok,no_timepix_match,,0,,,,0,0
1787443657,/Users/berare/BL4S/TDAQ_stateofArt/1787443657.root,2026-08-23T02:07:37+02:00,2026-08-23T02:10:51+02:00,194.940000,863,Scaler0_ch15,0,ok,overlap,3679-3682,4,2026-08-23T02:07:37+02:00,2026-08-23T02:10:26+02:00,3679-3682,4,0
1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,2026-08-23T02:15:30+02:00,2026-08-23T10:16:12+02:00,28842.400000,166615,Scaler0_ch15,6,ok,overlap,3684-4280,597,2026-08-23T02:15:12+02:00,2026-08-23T12:33:35+02:00,3684-4280,597,0
